"﻿""symbol-id""",category-id,grammar,rated,tags,symbol-en,category-en,category-vi,symbol-vi,is-representative
307,5,Noun,0,,bun_currant,Food Breads and baking,Bánh,bánh mì nho khô,0
308,66,Noun,0,home house,bunk_beds,Building Furniture,Nội thất,giường tầng,0
309,87,Noun,0,,burn,Healthcare Medical conditions,Tình trạng,vết bỏng,0
310,29,Noun,0,play toys transport travel vehicle,bus,Leisure Toys,Đồ chơi giải trí,xe buýt,0
311,41,Noun,0,transport travel vehicle,bus_double_decker,Transport Road,Đường bộ,xe buýt hai tầng,0
312,41,Noun,0,transport travel vehicle,bus_single_decker,Transport Road,Đường bộ,xe buýt một tầng,0
313,10,Noun,0,gardening plant,bush,Plants and Trees,Cây cối,bụi cây,0
314,26,Noun,0,,busy,People Descriptive,Đặc điểm người,bận rộn,0
315,72,Noun,0,diary food,butter,Food Dairy,Sản phẩm sữa,bơ,0
316,17,Noun,0,insect,butterfly,Animal Spiders and Insects,Côn trùng,con bướm,0
317,71,Noun,0,,butternut_squash,Food Vegetables and salads,Rau củ,bí ngô hồ lô,0
318,67,Noun,0,clothes,button,Clothes Accessories,Phụ kiện quần áo,nút áo / nút bấm,0
319,15,Noun,0,alphabet letter,C,Alphabet,Chữ cái,C,0
320,15,Noun,0,alphabet letter,c_-_lower_case,Alphabet,Chữ cái,c - viết thường,0
321,71,Noun,0,food vegetable,cabbage,Food Vegetables and salads,Rau củ,bắp cải,0
322,86,Noun,0,,cable_tv,Electrical TV,Ti vi,truyền hình cáp,1
323,10,Noun,0,gardening plant,cactus,Plants and Trees,Cây cối,cây xương rồng,0
324,2,Noun,0,,cafe,Food Feeding and eating,Ăn uống,quán cà phê,0
325,2,Noun,0,,cafe_2,Food Feeding and eating,Ăn uống,quán cà phê 2,0
326,57,Noun,0,animal,cage,Animal Habitat,Môi trường sống,cái lồng,0
327,5,Noun,0,dessert food,cake,Food Breads and baking,Bánh,bánh ngọt,0
328,5,Noun,0,,cake_bar,Food Breads and baking,Bánh,bánh thỏi ngọt,0
329,63,Noun,0,cooking,cake_case,Food Kitchen items,Nhà bếp,khuôn giấy làm bánh,0
330,5,Noun,0,,cake_cup_cake,Food Breads and baking,Bánh,bánh cupcake,1
331,5,Noun,0,,cake_mix,Food Breads and baking,Bánh,bột làm bánh pha sẵn,0
332,5,Noun,0,,cake_slice,Food Breads and baking,Bánh,lát bánh ngọt,0
333,5,Noun,0,,cake_slice_2,Food Breads and baking,Bánh,lát bánh ngọt 2,0
334,5,Noun,0,,cake_sponge,Food Breads and baking,Bánh,bánh bông lan,0
335,63,Noun,0,cooking kitchen,cake_tin,Food Kitchen items,Nhà bếp,khuôn làm bánh,0
336,97,Noun,0,class office school stationery,calculator,Work and School Stationery,Văn phòng phẩm,máy tính bỏ túi,0
337,83,Noun,0,class office school stationery,calendar,Work and School Timetable,Thời khóa biểu,lịch,1
338,82,Noun,0,calendar diary season time,calendar_month,Descriptive Time,Thời gian,tháng lịch,0
339,18,Noun,0,body,calf,Healthcare Body parts,Cơ thể,bắp chân / con bê,0
340,39,Noun,0,animal mammal wild zoo,camel,Animal Mammal,Động vật có vú,con lạc đà,0
341,31,Noun,0,,camera,Electrical Media,Đồ điện tử,máy ảnh,0
342,31,Noun,0,,camera_compact,Electrical Media,Đồ điện tử,máy ảnh du lịch nhỏ gọn,0
343,31,Noun,0,,camera_SLR,Electrical Media,Đồ điện tử,máy ảnh cơ SLR,0
344,63,Noun,0,cooking kitchen,can_opener,Food Kitchen items,Nhà bếp,dụng cụ khui hộp,0
345,63,Noun,0,cooking electric,can_opener_electric,Food Kitchen items,Nhà bếp,máy khui hộp bằng điện,0
346,33,Noun,0,celebration,candle_2,Celebration Item,Đồ kỷ niệm,nến 2,0
347,8,Noun,0,celebration food,candy_cane,Food Nuts,Các loại hạt,kẹo gậy Giáng Sinh,0
348,92,Noun,0,,candy_floss,Food Sweets and desserts,Tráng miệng,kẹo bông gòn,0
349,92,Noun,0,,candy_hearts,Food Sweets and desserts,Tráng miệng,kẹo hình trái tim,0
350,43,Noun,0,transport travel,canoe,Transport Water,Đường thủy,xuồng canoe,0
351,69,Noun,0,clothes hat,cap,Clothes General,Quần áo,mũ lưỡi trai,0
352,41,Noun,0,holiday travel,car,Transport Road,Đường bộ,xe ô tô,0
353,41,Noun,0,transport travel vehicle,car_2,Transport Road,Đường bộ,xe ô tô 2,0
354,41,Noun,0,transport travel vehicle,car_boot,Transport Road,Đường bộ,cốp xe ô tô,0
355,41,Noun,0,transport travel vehicle,car_bumper,Transport Road,Đường bộ,cản trước xe ô tô,0
356,61,Noun,0,job people profession work,car_mechanic_1a,People Profession,Nghề nghiệp,thợ sửa xe ô tô 1a,0
357,61,Noun,0,job people profession work,car_mechanic_1b,People Profession,Nghề nghiệp,thợ sửa xe ô tô 1b,0
358,61,Noun,0,job people profession work,car_mechanic_2a,People Profession,Nghề nghiệp,thợ sửa xe ô tô 2a,0
359,61,Noun,0,job people profession work,car_mechanic_2b,People Profession,Nghề nghiệp,thợ sửa xe ô tô 2b,0
360,29,Noun,0,,car_toy,Leisure Toys,Đồ chơi giải trí,xe ô tô đồ chơi,0
361,41,Noun,0,transport travel vehicle,car_transporter,Transport Road,Đường bộ,xe vận chuyển ô tô,0
362,41,Noun,0,transport travel vehicle,caravan,Transport Road,Đường bộ,xe nhà di động,0
363,12,Noun,0,,carbohydrates,Food Diet,Chế độ ăn,tinh bột / carbohydrate,0
364,33,Noun,0,celebration,card,Celebration Item,Đồ kỷ niệm,thẻ / thiệp,0
365,97,Noun,0,class school,cardboard,Work and School Stationery,Văn phòng phẩm,bìa các-tông,0
366,61,Noun,0,job people profession work,care_assistant_1a,People Profession,Nghề nghiệp,trợ lý chăm sóc 1a,0
367,61,Noun,0,job people profession work,care_assistant_1b,People Profession,Nghề nghiệp,trợ lý chăm sóc 1b,0
368,61,Noun,0,job people profession work,care_assistant_2a,People Profession,Nghề nghiệp,trợ lý chăm sóc 2a,0
369,61,Noun,0,job people profession work,care_assistant_2b,People Profession,Nghề nghiệp,trợ lý chăm sóc 2b,0
370,61,Noun,0,job people profession work,care_assistant_3a,People Profession,Nghề nghiệp,trợ lý chăm sóc 3a,0
371,61,Noun,0,job people profession work,care_assistant_3b,People Profession,Nghề nghiệp,trợ lý chăm sóc 3b,0
372,61,Noun,0,job people profession work,care_assistant_4a,People Profession,Nghề nghiệp,trợ lý chăm sóc 4a,0
373,61,Noun,0,job people profession work,care_assistant_4b,People Profession,Nghề nghiệp,trợ lý chăm sóc 4b,0
374,61,Noun,0,job people profession work,care_assistant_5a,People Profession,Nghề nghiệp,trợ lý chăm sóc 5a,0
375,61,Noun,0,job people profession work,care_assistant_5b,People Profession,Nghề nghiệp,trợ lý chăm sóc 5b,0
376,61,Noun,0,job people profession work,care_assistant_6a,People Profession,Nghề nghiệp,trợ lý chăm sóc 6a,0
377,61,Noun,0,job people profession work,care_assistant_6b,People Profession,Nghề nghiệp,trợ lý chăm sóc 6b,0
378,61,Noun,0,job people profession work,caretaker_1a,People Profession,Nghề nghiệp,người trông coi / bảo vệ 1a,0
379,61,Noun,0,job people profession work,caretaker_1b,People Profession,Nghề nghiệp,người trông coi / bảo vệ 1b,0
380,61,Noun,0,job people profession work,caretaker_2a,People Profession,Nghề nghiệp,người trông coi / bảo vệ 2a,0
381,61,Noun,0,job people profession work,caretaker_2b,People Profession,Nghề nghiệp,người trông coi / bảo vệ 2b,0
382,65,Noun,0,celebration Christian,carol_singer,Religion Person,Nhân vật tôn giáo,người hát thánh ca,0
383,61,Noun,0,job people profession work,carpenter_1a,People Profession,Nghề nghiệp,thợ mộc 1a,0
384,61,Noun,0,job people profession work,carpenter_1b,People Profession,Nghề nghiệp,thợ mộc 1b,0
385,61,Noun,0,job people profession work,carpenter_2a,People Profession,Nghề nghiệp,thợ mộc 2a,0
386,61,Noun,0,job people profession work,carpenter_2b,People Profession,Nghề nghiệp,thợ mộc 2b,0
387,71,Noun,0,food vegetable,carrot,Food Vegetables and salads,Rau củ,củ cà rốt,0
388,41,Noun,0,transport travel vehicle,cart,Transport Road,Đường bộ,xe đẩy / xe kéo,0
389,32,Noun,0,drink,carton_1,Drink Containers and measures,Đồ đựng,hộp giấy 1,1
390,32,Noun,0,drink,carton_2,Drink Containers and measures,Đồ đựng,hộp giấy 2,0
391,85,Noun,0,finance money,cash_point,Money,Tiền tệ,cây ATM,0
392,8,Noun,0,,cashew,Food Nuts,Các loại hạt,hạt điều,0
393,63,Noun,0,cooking,casserole,Food Kitchen items,Nhà bếp,món thịt hầm,0
394,63,Noun,0,,casserole_1,Food Kitchen items,Nhà bếp,món thịt hầm 1,0
395,63,Noun,0,,casserole_2,Food Kitchen items,Nhà bếp,món thịt hầm 2,0
396,31,Noun,0,,cassette_tape,Electrical Media,Đồ điện tử,băng cassette,1
397,16,Noun,0,class school,castle,Building Public,Công trình,lâu đài,0
398,62,Noun,0,food ingredient,castor_sugar,Food Ingredients,Nguyên liệu,đường bột mịn,0
399,39,Noun,0,animal pet,cat,Animal Mammal,Động vật có vú,con mèo,0
400,57,Noun,0,animal,cat_bed,Animal Habitat,Môi trường sống,đệm ngủ cho mèo,0
401,14,Noun,0,animal,cat_biscuits,Animal Activity Feeding,Cho động vật ăn,bánh thưởng cho mèo,0
402,14,Noun,0,animal,cat_food,Animal Activity Feeding,Cho động vật ăn,thức ăn cho mèo,0
403,17,Noun,0,insect,caterpillar,Animal Spiders and Insects,Côn trùng,con sâu bướm,0
404,33,Noun,0,celebration,catherine_wheel,Celebration Item,Đồ kỷ niệm,pháo hoa xoay,0
405,71,Noun,0,food vegetable,cauliflower,Food Vegetables and salads,Rau củ,súp lơ trắng,0
406,31,Noun,0,,cctv,Electrical Media,Đồ điện tử,camera giám sát,0
407,31,Noun,0,electric,CD_player_personal,Electrical Media,Đồ điện tử,máy nghe nhạc CD cầm tay,0
408,16,Noun,0,home house,ceiling,Building Structure,Công trình,trần nhà,0
409,16,Noun,0,home house,ceiling_light,Building Structure,Công trình,đèn trần,0
410,77,Verb,0,celebration Christian,"celebrate_2_,_to",Celebration Event,Sự kiện kỷ niệm,ăn mừng / kỷ niệm 2,0
411,77,Verb,0,celebration,"celebrate_3_,_to",Celebration Event,Sự kiện kỷ niệm,ăn mừng / kỷ niệm 3,0
412,77,Noun,0,celebration,celebrate_birthday,Celebration Event,Sự kiện kỷ niệm,mừng sinh nhật,0
413,77,Noun,0,celebration,celebration,Celebration Event,Sự kiện kỷ niệm,lễ kỷ niệm / tiệc mừng,0
414,71,Noun,0,,celeriac,Food Vegetables and salads,Rau củ,củ cần tây,0
415,71,Noun,0,,celery,Food Vegetables and salads,Rau củ,cần tây,0
416,24,Noun,0,,cement_mixer,Tools Workshop,Dụng cụ xưởng,máy trộn bê tông,0
417,17,Noun,0,insect,centipede,Animal Spiders and Insects,Côn trùng,con rết,0
418,5,Noun,0,breakfast meal,cereal,Food Breads and baking,Bánh,ngũ cốc,0
419,63,Noun,0,cooking,cereal_bowl,Food Kitchen items,Nhà bếp,bát ăn ngũ cốc,0
420,5,Noun,0,,cereal_box_bran,Food Breads and baking,Bánh,hộp ngũ cốc cám,0
421,5,Noun,0,,cereal_box_museli,Food Breads and baking,Bánh,hộp ngũ cốc muesli,0
422,5,Noun,0,,cereal_bran,Food Breads and baking,Bánh,ngũ cốc cám,0
423,5,Noun,0,,cereal_museli,Food Breads and baking,Bánh,ngũ cốc muesli,0
424,46,Noun,0,class office school,certificate,Work and School Education,Giấy tờ,giấy chứng nhận,1
425,66,Noun,0,home house,chair,Building Furniture,Nội thất,cái ghế,0
426,66,Noun,0,,chair_computer,Building Furniture,Nội thất,ghế ngồi máy tính,0
427,66,Noun,0,,chair_dining,Building Furniture,Nội thất,ghế ăn,0
428,66,Noun,0,,chair_wing_back,Building Furniture,Nội thất,ghế bành lưng cao,0
429,66,Noun,0,,chaise_lounge,Building Furniture,Nội thất,ghế dài thư giãn,0
430,97,Noun,0,class school,chalk,Work and School Stationery,Văn phòng phẩm,phấn viết,0
431,6,Noun,0,animal reptile,chameleon,Animal Reptiles and Amphibians,Bò sát,con tắc kè hoa,0
432,34,Noun,0,celebration,champagne,Drink Type,Đồ uống,rượu sâm panh,0
433,30,Noun,0,,chandelier,Building Contents,Đồ đạc,đèn chùm,0
434,98,VerbComplex,0,grooming,"change_nappy_,_to",Healthcare Grooming activities,Vệ sinh cá nhân,thay tã,0
435,86,VerbComplex,0,,"change_tv_channel_,_to",Electrical TV,Ti vi,chuyển kênh tivi,0
436,86,Noun,0,,channel_bbc_1,Electrical TV,Ti vi,kênh BBC 1,0
437,5,Noun,0,,chapatti,Food Breads and baking,Bánh,bánh mì dẹt Chapatti,0
438,28,Noun,0,,charge,Electrical General,Điện tử chung,sạc điện,0
439,27,Noun,0,,charger_electric,Electrical Phone,Điện thoại,củ sạc điện,0
440,18,Noun,0,,cheek,Healthcare Body parts,Cơ thể,má,0
441,72,Noun,0,,cheese,Food Dairy,Sản phẩm sữa,phô mai,0
442,72,Noun,0,diary food,cheese_brie,Food Dairy,Sản phẩm sữa,phô mai Brie,0
443,1,Interjection,0,food meal meat,cheese_burger,Food Meals and snacks,Ăn nhẹ,bánh burger phô mai,0
444,72,Noun,0,,cheese_grated,Food Dairy,Sản phẩm sữa,phô mai bào,0
445,1,Noun,0,cooking,"cheese_on_toast_,_melted",Food Meals and snacks,Ăn nhẹ,bánh mì nướng phô mai chảy,0
446,72,Noun,0,,cheese_slices,Food Dairy,Sản phẩm sữa,phô mai lát,0
447,72,Noun,0,,cheese_stilton,Food Dairy,Sản phẩm sữa,phô mai xanh Stilton,0
448,39,Noun,0,animal mammal wild zoo,cheetah,Animal Mammal,Động vật có vú,báo săn,0
449,85,Noun,0,finance money,cheque_book,Money,Tiền tệ,sổ séc,0
450,91,Noun,0,food fruit,cherry,Food Fruit,Trái cây,quả anh đào,0
451,18,Noun,1,body,chest_female,Healthcare Body parts,Cơ thể,ngực phụ nữ,0
452,18,Noun,1,body,chest_male,Healthcare Body parts,Cơ thể,ngực nam giới,0
453,66,Noun,0,home house,chest_of_drawers,Building Furniture,Nội thất,tủ ngăn kéo,0
454,8,Noun,0,,chestnuts,Food Nuts,Các loại hạt,hạt dẻ,0
455,92,Noun,0,sweet,chewing_gum,Food Sweets and desserts,Tráng miệng,kẹo cao su,0
456,2,Noun,0,feeding,chewy_tube,Food Feeding and eating,Ăn uống,ống gặm nhai (cho trẻ),0
457,13,Noun,0,bird celebration,chick,Animal Birds,Chim,gà con,0
458,81,Noun,0,food meat,chicken,Food Poultry,Thịt gà,con gà / thịt gà,0
459,81,Noun,0,food meat,chicken_breast,Food Poultry,Thịt gà,ức gà,0
460,81,Noun,0,,chicken_deep_fried,Food Poultry,Thịt gà,gà rán ngập dầu,0
461,57,Noun,0,animal bird,chicken_house,Animal Habitat,Môi trường sống,chuồng gà,0
462,81,Noun,0,food meat,chicken_leg,Food Poultry,Thịt gà,đùi gà,0
463,13,Noun,0,animal bird pet,chicken_live,Animal Birds,Chim,con gà sống,0
464,81,Noun,0,food meat,chicken_nuggets,Food Poultry,Thịt gà,gà viên chiên,0
465,81,Noun,0,food meat,chicken_pieces,Food Poultry,Thịt gà,các miếng thịt gà,0
466,57,Noun,0,animal bird,chicken_run,Animal Habitat,Môi trường sống,sân thả gà,0
467,86,Noun,0,,childrens_tv,Electrical TV,Ti vi,kênh tivi trẻ em,0
468,71,Noun,0,,chilli_pepper,Food Vegetables and salads,Rau củ,ớt,0
469,16,Noun,0,celebration,chimney,Building Structure,Công trình,ống khói,0
470,39,Noun,0,animal mammal wild zoo,chimpanzee,Animal Mammal,Động vật có vú,con tinh tinh,0
471,18,Noun,0,,chin,Healthcare Body parts,Cơ thể,cằm,0
472,71,Noun,0,,chinese_cabbage,Food Vegetables and salads,Rau củ,cải thảo,0
473,1,Noun,0,food meal,chinese_food,Food Meals and snacks,Ăn nhẹ,món ăn Trung Hoa,0
474,85,Noun,0,finance money,chip_and_pin_device,Money,Tiền tệ,máy quẹt thẻ thanh toán,0
475,39,Noun,0,animal mammal,chipmunk,Animal Mammal,Động vật có vú,sóc chuột,0
476,39,Noun,0,animal mammal,chipmunk_2,Animal Mammal,Động vật có vú,sóc chuột 2,0
477,39,Noun,0,animal mammal,chipmunk_3,Animal Mammal,Động vật có vú,sóc chuột 3,0
478,71,Noun,0,,chips,Food Vegetables and salads,Rau củ,khoai tây chiên,0
479,71,Noun,0,,chips_packet,Food Vegetables and salads,Rau củ,gói khoai tây chiên,0
480,24,Noun,0,DIY tools workshop,chisel,Tools Workshop,Dụng cụ xưởng,cái đục,0
481,92,Noun,0,diary food sweet,chocolate,Food Sweets and desserts,Tráng miệng,sô-cô-la,1
482,92,Noun,0,dairy food sweet,chocolate_bar,Food Sweets and desserts,Tráng miệng,thanh sô-cô-la,0
483,92,Noun,0,,chocolate_box,Food Sweets and desserts,Tráng miệng,hộp sô-cô-la,0
484,92,Noun,0,,chocolate_chips,Food Sweets and desserts,Tráng miệng,sô-cô-la chip,0
485,92,Noun,0,dairy food sweet,chocolate_egg,Food Sweets and desserts,Tráng miệng,trứng sô-cô-la,0
486,5,Noun,0,celebration Christian food,chocolate_log,Food Breads and baking,Bánh,bánh cuộn sô-cô-la,0
487,60,Verb,0,cooking,"chop_,_to",Food Kitchen actions,Nấu ăn,băm / thái nhỏ,0
488,63,Noun,0,cooking kitchen,chopping_board,Food Kitchen items,Nhà bếp,thớt,0
489,89,Noun,0,celebration Christian Easter,Christian,Religion General,Tôn giáo,người Kitô giáo,1
490,53,Noun,0,celebration Christian,Christmas,Religion Festival,Lễ hội,Giáng Sinh,1
491,33,Noun,0,celebration Christian,Christmas_bauble,Celebration Item,Đồ kỷ niệm,quả bóng trang trí Giáng Sinh,0
492,33,Noun,0,celebration Christian,Christmas_bell,Celebration Item,Đồ kỷ niệm,chuông Giáng Sinh,1
493,5,Noun,0,celebration Christian food,Christmas_cake,Food Breads and baking,Bánh,bánh Giáng Sinh,0
494,53,Noun,0,celebration Christian,Christmas_Day,Religion Festival,Lễ hội,Ngày Giáng Sinh,0
495,33,Noun,0,celebration Christian,Christmas_decorations,Celebration Item,Đồ kỷ niệm,đồ trang trí Giáng Sinh,0
496,53,Noun,0,celebration Christian,Christmas_Eve,Religion Festival,Lễ hội,Đêm Giáng Sinh,0
497,33,Noun,0,celebration Christian,Christmas_lights,Celebration Item,Đồ kỷ niệm,đèn Giáng Sinh,0
498,5,Noun,0,celebration Christian food,Christmas_pudding,Food Breads and baking,Bánh,bánh pudding Giáng Sinh,0
499,33,Noun,0,celebration Christian,Christmas_sock,Celebration Item,Đồ kỷ niệm,vớ Giáng Sinh,0
500,33,Noun,0,celebration Christian,Christmas_tree,Celebration Item,Đồ kỷ niệm,cây Giáng Sinh,0
501,33,Noun,0,celebration Christian,Christmas_wreath,Celebration Item,Đồ kỷ niệm,vòng hoa Giáng Sinh,0
502,16,Noun,0,celebration Christian Easter,church,Building Public,Công trình,nhà thờ,0
504,49,Noun,0,,circle,Descriptive Shape,Hình dạng,hình tròn,0
505,83,Noun,0,class office school,circle_time,Work and School Timetable,Thời khóa biểu,giờ sinh hoạt vòng tròn,0
506,28,Noun,0,,circuit,Electrical General,Điện tử chung,mạch điện,0
507,24,Noun,0,DIY tools workshop,clamp,Tools Workshop,Dụng cụ xưởng,cái kẹp / vam kẹp,0
508,95,Noun,0,class school,class_room,Building School,Trường học,lớp học,1
509,25,Noun,0,animal bird,claw,Animal Features,Đặc điểm động vật,móng vuốt,0
510,52,Noun,0,,clay,Science,Khoa học,đất sét,0
511,93,Noun,0,abstract,clean_dishes,Descriptive State,Trạng thái,bát đĩa sạch,0
512,98,Noun,0,,clean_hands,Healthcare Grooming activities,Vệ sinh cá nhân,tay sạch,0
513,93,Noun,0,abstract,clean_room,Descriptive State,Trạng thái,phòng sạch,0
514,99,VerbComplex,0,action,"clean_shoes_,_to",Building Household tasks,Việc nhà,lau chùi giày,0
